,Situation,Population,Clusters,Agents,Theta,Epochs,Migration,Time,Cost
28,unbalanced_big_big,5,100,90,0.007853981633974483,10,0.5,0.10765044689178467,2.5571160316467285
29,unbalanced_big_big,5,100,90,0.007853981633974483,10,0.75,0.11257915496826172,2.5571160316467285
30,unbalanced_big_big,5,100,90,0.007853981633974483,20,0.25,0.10798256397247315,2.48439621925354
31,unbalanced_big_big,5,100,90,0.007853981633974483,20,0.5,0.10632072687149048,2.5571160316467285
32,unbalanced_big_big,5,100,90,0.007853981633974483,20,0.75,0.10616360902786255,2.438382387161255
33,unbalanced_big_big,5,100,90,0.007853981633974483,50,0.25,0.10623108386993409,2.5571160316467285
34,unbalanced_big_big,5,100,90,0.007853981633974483,50,0.5,0.10527390003204345,2.435020685195923
35,unbalanced_big_big,5,100,90,0.007853981633974483,50,0.75,0.10833778858184814,2.5571160316467285
36,unbalanced_big_big,5,100,90,0.031415926535897934,10,0.25,0.10671885013580322,2.5571160316467285
37,unbalanced_big_big,5,100,90,0.031415926535897934,10,0.5,0.10730500221252441,2.5571160316467285
38,unbalanced_big_big,5,100,90,0.031415926535897934,10,0.75,0.10657494068145752,2.5571160316467285
39,unbalanced_big_big,5,100,90,0.031415926535897934,20,0.25,0.11871603727340699,2.5571160316467285
40,unbalanced_big_big,5,100,90,0.031415926535897934,20,0.5,0.10792678594589233,2.5073390007019043
41,unbalanced_big_big,5,100,90,0.031415926535897934,20,0.75,0.10910841226577758,2.431894540786743
42,unbalanced_big_big,5,100,90,0.031415926535897934,50,0.25,0.11986916542053222,2.5571160316467285
43,unbalanced_big_big,5,100,90,0.031415926535897934,50,0.5,0.11640745162963867,2.472052812576294
44,unbalanced_big_big,5,100,90,0.031415926535897934,50,0.75,0.11626041412353516,2.5571160316467285
45,unbalanced_big_big,5,100,90,0.15707963267948966,10,0.25,0.10938386917114258,2.5571160316467285
46,unbalanced_big_big,5,100,90,0.15707963267948966,10,0.5,0.11358079910278321,2.5571160316467285
47,unbalanced_big_big,5,100,90,0.15707963267948966,10,0.75,0.11266577243804932,2.5571160316467285
48,unbalanced_big_big,5,100,90,0.15707963267948966,20,0.25,0.11790955066680908,2.5571160316467285
49,unbalanced_big_big,5,100,90,0.15707963267948966,20,0.5,0.13090533018112183,2.5571160316467285
50,unbalanced_big_big,5,100,90,0.15707963267948966,20,0.75,0.10762975215911866,2.4784698486328125
51,unbalanced_big_big,5,100,90,0.15707963267948966,50,0.25,0.11103406429290771,2.5571160316467285
52,unbalanced_big_big,5,100,90,0.15707963267948966,50,0.5,0.11209112167358398,2.4867818355560303
53,unbalanced_big_big,5,100,90,0.15707963267948966,50,0.75,0.12461779117584229,2.5571160316467285
54,unbalanced_big_big,10,100,90,0.007853981633974483,10,0.25,0.25701849460601806,2.5571160316467285
55,unbalanced_big_big,10,100,90,0.007853981633974483,10,0.5,0.2552833557128906,2.5571160316467285
56,unbalanced_big_big,10,100,90,0.007853981633974483,10,0.75,0.2604238748550415,2.5571160316467285
57,unbalanced_big_big,10,100,90,0.007853981633974483,20,0.25,0.25786843299865725,2.5571160316467285
58,unbalanced_big_big,10,100,90,0.007853981633974483,20,0.5,0.24614448547363282,2.533311605453491
59,unbalanced_big_big,10,100,90,0.007853981633974483,20,0.75,0.22674217224121093,2.355884313583374
60,unbalanced_big_big,10,100,90,0.007853981633974483,50,0.25,0.22584911346435546,2.5571160316467285
61,unbalanced_big_big,10,100,90,0.007853981633974483,50,0.5,0.25210066318511964,2.4577834606170654
62,unbalanced_big_big,10,100,90,0.007853981633974483,50,0.75,0.2544673442840576,2.5571160316467285
63,unbalanced_big_big,10,100,90,0.031415926535897934,10,0.25,0.2453597068786621,2.5571160316467285
64,unbalanced_big_big,10,100,90,0.031415926535897934,10,0.5,0.22579455375671387,2.5571160316467285
65,unbalanced_big_big,10,100,90,0.031415926535897934,10,0.75,0.2233961820602417,2.5571160316467285
66,unbalanced_big_big,10,100,90,0.031415926535897934,20,0.25,0.2242434024810791,2.431663990020752
67,unbalanced_big_big,10,100,90,0.031415926535897934,20,0.5,0.23714507818222047,2.5571160316467285
68,unbalanced_big_big,10,100,90,0.031415926535897934,20,0.75,0.2360052227973938,2.5180716514587402
69,unbalanced_big_big,10,100,90,0.031415926535897934,50,0.25,0.26456000328063967,2.5571160316467285
70,unbalanced_big_big,10,100,90,0.031415926535897934,50,0.5,0.25120981216430666,2.449331521987915
71,unbalanced_big_big,10,100,90,0.031415926535897934,50,0.75,0.2548378562927246,2.5571160316467285
72,unbalanced_big_big,10,100,90,0.15707963267948966,10,0.25,0.28234238624572755,2.5571160316467285
73,unbalanced_big_big,10,100,90,0.15707963267948966,10,0.5,0.29244441986083985,2.5571160316467285
74,unbalanced_big_big,10,100,90,0.15707963267948966,10,0.75,0.3038478851318359,2.5571160316467285
75,unbalanced_big_big,10,100,90,0.15707963267948966,20,0.25,0.25779070854187014,2.5571160316467285
76,unbalanced_big_big,10,100,90,0.15707963267948966,20,0.5,0.25878424644470216,2.5571160316467285
77,unbalanced_big_big,10,100,90,0.15707963267948966,20,0.75,0.2748880386352539,2.4138100147247314
78,unbalanced_big_big,10,100,90,0.15707963267948966,50,0.25,0.26548095703125,2.5571160316467285
79,unbalanced_big_big,10,100,90,0.15707963267948966,50,0.5,0.2521109914779663,2.445852041244507
80,unbalanced_big_big,10,100,90,0.15707963267948966,50,0.75,0.2566313123703003,2.5571160316467285
81,unbalanced_small_small,2,8,2,0.007853981633974483,10,0.25,0.0026929378509521484,0.4611772298812866
82,unbalanced_small_small,2,8,2,0.007853981633974483,10,0.5,0.002393484115600586,0.07808468490839005
83,unbalanced_small_small,2,8,2,0.007853981633974483,10,0.75,0.0024933099746704103,0.4611772298812866
84,unbalanced_small_small,2,8,2,0.007853981633974483,20,0.25,0.0024434208869934084,0.07808468490839005
85,unbalanced_small_small,2,8,2,0.007853981633974483,20,0.5,0.002393651008605957,0.09411505609750748
86,unbalanced_small_small,2,8,2,0.007853981633974483,20,0.75,0.002144193649291992,0.08369387686252594
87,unbalanced_small_small,2,8,2,0.007853981633974483,50,0.25,0.0022739696502685545,0.4611772298812866
88,unbalanced_small_small,2,8,2,0.007853981633974483,50,0.5,0.0022711420059204103,0.08850586414337158
89,unbalanced_small_small,2,8,2,0.007853981633974483,50,0.75,0.0020224905014038087,0.4611772298812866
90,unbalanced_small_small,2,8,2,0.031415926535897934,10,0.25,0.0018948793411254882,0.4611772298812866
91,unbalanced_small_small,2,8,2,0.031415926535897934,10,0.5,0.002097821235656738,0.13789819180965424
92,unbalanced_small_small,2,8,2,0.031415926535897934,10,0.75,0.0017985820770263672,0.4611772298812866
93,unbalanced_small_small,2,8,2,0.031415926535897934,20,0.25,0.0020462155342102053,0.09136846661567688
94,unbalanced_small_small,2,8,2,0.031415926535897934,20,0.5,0.0018965482711791992,0.10178964585065842
95,unbalanced_small_small,2,8,2,0.031415926535897934,20,0.75,0.00197678804397583,0.09136846661567688
96,unbalanced_small_small,2,8,2,0.031415926535897934,50,0.25,0.0018560028076171876,0.4611772298812866
97,unbalanced_small_small,2,8,2,0.031415926535897934,50,0.5,0.0017752599716186522,0.08850586414337158
98,unbalanced_small_small,2,8,2,0.031415926535897934,50,0.75,0.0015296602249145507,0.4611772298812866
99,unbalanced_small_small,2,8,2,0.15707963267948966,10,0.25,0.0016771554946899414,0.4611772298812866
100,unbalanced_small_small,2,8,2,0.15707963267948966,10,0.5,0.0018949508666992188,0.13789819180965424
101,unbalanced_small_small,2,8,2,0.15707963267948966,10,0.75,0.0015991687774658202,0.4611772298812866
102,unbalanced_small_small,2,8,2,0.15707963267948966,20,0.25,0.0016953229904174804,0.07808468490839005
103,unbalanced_small_small,2,8,2,0.15707963267948966,20,0.5,0.0017469048500061036,0.08369387686252594
104,unbalanced_small_small,2,8,2,0.15707963267948966,20,0.75,0.0016471982002258302,0.10178964585065842
105,unbalanced_small_small,2,8,2,0.15707963267948966,50,0.25,0.0016463565826416015,0.4611772298812866
106,unbalanced_small_small,2,8,2,0.15707963267948966,50,0.5,0.0017360067367553711,0.08850586414337158
107,unbalanced_small_small,2,8,2,0.15707963267948966,50,0.75,0.0017690849304199219,0.4611772298812866
108,unbalanced_small_small,5,8,2,0.007853981633974483,10,0.25,0.002744436264038086,0.4611772298812866
109,unbalanced_small_small,5,8,2,0.007853981633974483,10,0.5,0.002991914749145508,0.16266322135925293
110,unbalanced_small_small,5,8,2,0.007853981633974483,10,0.75,0.0024966001510620117,0.4611772298812866
111,unbalanced_small_small,5,8,2,0.007853981633974483,20,0.25,0.0025893568992614744,0.08850586414337158
112,unbalanced_small_small,5,8,2,0.007853981633974483,20,0.5,0.002654421329498291,0.10178964585065842
113,unbalanced_small_small,5,8,2,0.007853981633974483,20,0.75,0.002558135986328125,0.09411505609750748
114,unbalanced_small_small,5,8,2,0.007853981633974483,50,0.25,0.0025644922256469727,0.4611772298812866
115,unbalanced_small_small,5,8,2,0.007853981633974483,50,0.5,0.0025381040573120117,0.08369387686252594
116,unbalanced_small_small,5,8,2,0.007853981633974483,50,0.75,0.002421441078186035,0.4611772298812866
117,unbalanced_small_small,5,8,2,0.031415926535897934,10,0.25,0.00283203125,0.4611772298812866
118,unbalanced_small_small,5,8,2,0.031415926535897934,10,0.5,0.0030916929244995117,0.08850586414337158
119,unbalanced_small_small,5,8,2,0.031415926535897934,10,0.75,0.002796173095703125,0.4611772298812866
120,unbalanced_small_small,5,8,2,0.031415926535897934,20,0.25,0.002950429916381836,0.10178964585065842
121,unbalanced_small_small,5,8,2,0.031415926535897934,20,0.5,0.002965235710144043,0.09411505609750748
122,unbalanced_small_small,5,8,2,0.031415926535897934,20,0.75,0.002557969093322754,0.09411505609750748
123,unbalanced_small_small,5,8,2,0.031415926535897934,50,0.25,0.002417793273925781,0.4611772298812866
124,unbalanced_small_small,5,8,2,0.031415926535897934,50,0.5,0.002837824821472168,0.08369387686252594
125,unbalanced_small_small,5,8,2,0.031415926535897934,50,0.75,0.002765374183654785,0.4611772298812866
126,unbalanced_small_small,5,8,2,0.15707963267948966,10,0.25,0.0025961637496948243,0.4611772298812866
127,unbalanced_small_small,5,8,2,0.15707963267948966,10,0.5,0.002692985534667969,0.10178964585065842
128,unbalanced_small_small,5,8,2,0.15707963267948966,10,0.75,0.002695918083190918,0.4611772298812866
129,unbalanced_small_small,5,8,2,0.15707963267948966,20,0.25,0.0026943802833557127,0.09136846661567688
130,unbalanced_small_small,5,8,2,0.15707963267948966,20,0.5,0.002843952178955078,0.1101178452372551
131,unbalanced_small_small,5,8,2,0.15707963267948966,20,0.75,0.0028934121131896974,0.1101178452372551
132,unbalanced_small_small,5,8,2,0.15707963267948966,50,0.25,0.00279325008392334,0.4611772298812866
133,unbalanced_small_small,5,8,2,0.15707963267948966,50,0.5,0.0028329896926879883,0.10324868559837341
134,unbalanced_small_small,5,8,2,0.15707963267948966,50,0.75,0.0030318737030029298,0.4611772298812866
135,unbalanced_small_small,10,8,2,0.007853981633974483,10,0.25,0.005285859107971191,0.4611772298812866
136,unbalanced_small_small,10,8,2,0.007853981633974483,10,0.5,0.005983781814575195,0.16080765426158905
137,unbalanced_small_small,10,8,2,0.007853981633974483,10,0.75,0.005086421966552734,0.4611772298812866
138,unbalanced_small_small,10,8,2,0.007853981633974483,20,0.25,0.005435490608215332,0.1489274501800537
139,unbalanced_small_small,10,8,2,0.007853981633974483,20,0.5,0.004971325397491455,0.08369387686252594
140,unbalanced_small_small,10,8,2,0.007853981633974483,20,0.75,0.005159294605255127,0.07808468490839005
141,unbalanced_small_small,10,8,2,0.007853981633974483,50,0.25,0.005619578361511231,0.4611772298812866
142,unbalanced_small_small,10,8,2,0.007853981633974483,50,0.5,0.004947314262390137,0.09136846661567688
143,unbalanced_small_small,10,8,2,0.007853981633974483,50,0.75,0.004877686500549316,0.4611772298812866
144,unbalanced_small_small,10,8,2,0.031415926535897934,10,0.25,0.004763555526733398,0.4611772298812866
145,unbalanced_small_small,10,8,2,0.031415926535897934,10,0.5,0.004958820343017578,0.1572556495666504
146,unbalanced_small_small,10,8,2,0.031415926535897934,10,0.75,0.004975509643554687,0.4611772298812866
147,unbalanced_small_small,10,8,2,0.031415926535897934,20,0.25,0.004646432399749756,0.08369387686252594
148,unbalanced_small_small,10,8,2,0.031415926535897934,20,0.5,0.0044080853462219235,0.08850586414337158
149,unbalanced_small_small,10,8,2,0.031415926535897934,20,0.75,0.004064047336578369,0.1101178452372551
150,unbalanced_small_small,10,8,2,0.031415926535897934,50,0.25,0.004417424201965332,0.4611772298812866
151,unbalanced_small_small,10,8,2,0.031415926535897934,50,0.5,0.004520931243896484,0.07808468490839005
152,unbalanced_small_small,10,8,2,0.031415926535897934,50,0.75,0.004778952598571778,0.4611772298812866
153,unbalanced_small_small,10,8,2,0.15707963267948966,10,0.25,0.0053567647933959964,0.4611772298812866
154,unbalanced_small_small,10,8,2,0.15707963267948966,10,0.5,0.004886937141418457,0.16266322135925293
155,unbalanced_small_small,10,8,2,0.15707963267948966,10,0.75,0.004500198364257813,0.4611772298812866
156,unbalanced_small_small,10,8,2,0.15707963267948966,20,0.25,0.005011701583862304,0.1572556495666504
157,unbalanced_small_small,10,8,2,0.15707963267948966,20,0.5,0.004560983180999756,0.09136846661567688
158,unbalanced_small_small,10,8,2,0.15707963267948966,20,0.75,0.00454244613647461,0.08369387686252594
159,unbalanced_small_small,10,8,2,0.15707963267948966,50,0.25,0.0046540403366088865,0.4611772298812866
160,unbalanced_small_small,10,8,2,0.15707963267948966,50,0.5,0.004289741516113281,0.08850586414337158
161,unbalanced_small_small,10,8,2,0.15707963267948966,50,0.75,0.0044573450088500974,0.4611772298812866
162,unbalanced_big_small,2,100,2,0.007853981633974483,10,0.25,0.0016956806182861328,0.05635892227292061
163,unbalanced_big_small,2,100,2,0.007853981633974483,10,0.5,0.0015959024429321289,0.045884519815444946
164,unbalanced_big_small,2,100,2,0.007853981633974483,10,0.75,0.0017953872680664062,0.05635892227292061
165,unbalanced_big_small,2,100,2,0.007853981633974483,20,0.25,0.0017470717430114746,0.022893523797392845
166,unbalanced_big_small,2,100,2,0.007853981633974483,20,0.5,0.0017448663711547852,0.017027784138917923
167,unbalanced_big_small,2,100,2,0.007853981633974483,20,0.75,0.001747286319732666,0.02520803175866604
168,unbalanced_big_small,2,100,2,0.007853981633974483,50,0.25,0.0017182540893554688,0.05635892227292061
169,unbalanced_big_small,2,100,2,0.007853981633974483,50,0.5,0.0015200424194335939,0.015118976123631
170,unbalanced_big_small,2,100,2,0.007853981633974483,50,0.75,0.0014179801940917968,0.05635892227292061
171,unbalanced_big_small,2,100,2,0.031415926535897934,10,0.25,0.001729130744934082,0.05635892227292061
172,unbalanced_big_small,2,100,2,0.031415926535897934,10,0.5,0.0017984628677368164,0.029434023424983025
173,unbalanced_big_small,2,100,2,0.031415926535897934,10,0.75,0.0014996767044067384,0.05635892227292061
174,unbalanced_big_small,2,100,2,0.031415926535897934,20,0.25,0.001697242259979248,0.028498101979494095
175,unbalanced_big_small,2,100,2,0.031415926535897934,20,0.5,0.0016970872879028321,0.012632382102310658
176,unbalanced_big_small,2,100,2,0.031415926535897934,20,0.75,0.0017468690872192382,0.011481794528663158
177,unbalanced_big_small,2,100,2,0.031415926535897934,50,0.25,0.001693263053894043,0.05635892227292061
178,unbalanced_big_small,2,100,2,0.031415926535897934,50,0.5,0.0015932130813598633,0.016884343698620796
179,unbalanced_big_small,2,100,2,0.031415926535897934,50,0.75,0.0014758348464965821,0.05635892227292061
180,unbalanced_big_small,2,100,2,0.15707963267948966,10,0.25,0.0017354726791381837,0.05635892227292061
181,unbalanced_big_small,2,100,2,0.15707963267948966,10,0.5,0.0018985986709594727,0.019845908507704735
182,unbalanced_big_small,2,100,2,0.15707963267948966,10,0.75,0.0016986608505249023,0.05635892227292061
183,unbalanced_big_small,2,100,2,0.15707963267948966,20,0.25,0.0018451929092407227,0.004198894836008549
184,unbalanced_big_small,2,100,2,0.15707963267948966,20,0.5,0.0016970515251159668,0.019431155174970627
185,unbalanced_big_small,2,100,2,0.15707963267948966,20,0.75,0.0016970157623291016,0.020414838567376137
186,unbalanced_big_small,2,100,2,0.15707963267948966,50,0.25,0.001724853515625,0.05635892227292061
187,unbalanced_big_small,2,100,2,0.15707963267948966,50,0.5,0.0015564823150634765,0.008006976917386055
188,unbalanced_big_small,2,100,2,0.15707963267948966,50,0.75,0.0016716241836547852,0.05635892227292061
189,unbalanced_big_small,5,100,2,0.007853981633974483,10,0.25,0.003127455711364746,0.05635892227292061
190,unbalanced_big_small,5,100,2,0.007853981633974483,10,0.5,0.002896285057067871,0.05635892227292061
191,unbalanced_big_small,5,100,2,0.007853981633974483,10,0.75,0.003095388412475586,0.05635892227292061
192,unbalanced_big_small,5,100,2,0.007853981633974483,20,0.25,0.0030323147773742678,0.017786558717489243
193,unbalanced_big_small,5,100,2,0.007853981633974483,20,0.5,0.003019976615905762,0.024792669340968132
194,unbalanced_big_small,5,100,2,0.007853981633974483,20,0.75,0.0028691172599792482,0.0123220756649971
195,unbalanced_big_small,5,100,2,0.007853981633974483,50,0.25,0.002647995948791504,0.05635892227292061
196,unbalanced_big_small,5,100,2,0.007853981633974483,50,0.5,0.0029947185516357422,0.020087286829948425
197,unbalanced_big_small,5,100,2,0.007853981633974483,50,0.75,0.0030724430084228516,0.05635892227292061
198,unbalanced_big_small,5,100,2,0.031415926535897934,10,0.25,0.0029920339584350586,0.05635892227292061
199,unbalanced_big_small,5,100,2,0.031415926535897934,10,0.5,0.0030949592590332033,0.05635892227292061
200,unbalanced_big_small,5,100,2,0.031415926535897934,10,0.75,0.003094935417175293,0.05635892227292061
201,unbalanced_big_small,5,100,2,0.031415926535897934,20,0.25,0.003173792362213135,0.023631663993000984
202,unbalanced_big_small,5,100,2,0.031415926535897934,20,0.5,0.002339041233062744,0.03731285780668259
203,unbalanced_big_small,5,100,2,0.031415926535897934,20,0.75,0.002386140823364258,0.02456195279955864
204,unbalanced_big_small,5,100,2,0.031415926535897934,50,0.25,0.0029151010513305663,0.05635892227292061
205,unbalanced_big_small,5,100,2,0.031415926535897934,50,0.5,0.0028251314163208006,0.010926776565611362
206,unbalanced_big_small,5,100,2,0.031415926535897934,50,0.75,0.00276827335357666,0.05635892227292061
207,unbalanced_big_small,5,100,2,0.15707963267948966,10,0.25,0.0030246734619140624,0.05635892227292061
208,unbalanced_big_small,5,100,2,0.15707963267948966,10,0.5,0.0032942771911621095,0.022532958537340164
209,unbalanced_big_small,5,100,2,0.15707963267948966,10,0.75,0.002991914749145508,0.05635892227292061
210,unbalanced_big_small,5,100,2,0.15707963267948966,20,0.25,0.0033136487007141115,0.010543778538703918
211,unbalanced_big_small,5,100,2,0.15707963267948966,20,0.5,0.0030999183654785156,0.033661264926195145
212,unbalanced_big_small,5,100,2,0.15707963267948966,20,0.75,0.003153347969055176,0.043619006872177124
213,unbalanced_big_small,5,100,2,0.15707963267948966,50,0.25,0.0031847858428955076,0.05635892227292061
214,unbalanced_big_small,5,100,2,0.15707963267948966,50,0.5,0.0027181196212768557,0.013998202979564667
215,unbalanced_big_small,5,100,2,0.15707963267948966,50,0.75,0.002946634292602539,0.05635892227292061
216,unbalanced_big_small,10,100,2,0.007853981633974483,10,0.25,0.004733395576477051,0.05635892227292061
217,unbalanced_big_small,10,100,2,0.007853981633974483,10,0.5,0.005565857887268067,0.033660128712654114
218,unbalanced_big_small,10,100,2,0.007853981633974483,10,0.75,0.006657695770263672,0.05635892227292061
219,unbalanced_big_small,10,100,2,0.007853981633974483,20,0.25,0.006682205200195313,0.038310132920742035
220,unbalanced_big_small,10,100,2,0.007853981633974483,20,0.5,0.0067321181297302244,0.025352612137794495
221,unbalanced_big_small,10,100,2,0.007853981633974483,20,0.75,0.0071307897567749025,0.006918583996593952
222,unbalanced_big_small,10,100,2,0.007853981633974483,50,0.25,0.007589554786682129,0.05635892227292061
223,unbalanced_big_small,10,100,2,0.007853981633974483,50,0.5,0.00794628143310547,0.020315546542406082
224,unbalanced_big_small,10,100,2,0.007853981633974483,50,0.75,0.007707676887512207,0.05635892227292061
225,unbalanced_big_small,10,100,2,0.031415926535897934,10,0.25,0.007265925407409668,0.05635892227292061
226,unbalanced_big_small,10,100,2,0.031415926535897934,10,0.5,0.007459235191345215,0.05635892227292061
227,unbalanced_big_small,10,100,2,0.031415926535897934,10,0.75,0.007760071754455566,0.05635892227292061
228,unbalanced_big_small,10,100,2,0.031415926535897934,20,0.25,0.009033763408660888,0.010730264708399773
229,unbalanced_big_small,10,100,2,0.031415926535897934,20,0.5,0.007376968860626221,0.04154655709862709
230,unbalanced_big_small,10,100,2,0.031415926535897934,20,0.75,0.006942629814147949,0.005895833484828472
231,unbalanced_big_small,10,100,2,0.031415926535897934,50,0.25,0.007418904304504394,0.05635892227292061
232,unbalanced_big_small,10,100,2,0.031415926535897934,50,0.5,0.007964649200439454,0.015641462057828903
233,unbalanced_big_small,10,100,2,0.031415926535897934,50,0.75,0.007862153053283692,0.05635892227292061
234,unbalanced_big_small,10,100,2,0.15707963267948966,10,0.25,0.008876180648803711,0.05635892227292061
235,unbalanced_big_small,10,100,2,0.15707963267948966,10,0.5,0.00795447826385498,0.016777321696281433
236,unbalanced_big_small,10,100,2,0.15707963267948966,10,0.75,0.007081127166748047,0.05635892227292061
237,unbalanced_big_small,10,100,2,0.15707963267948966,20,0.25,0.008249020576477051,0.00892950501292944
238,unbalanced_big_small,10,100,2,0.15707963267948966,20,0.5,0.008708000183105469,0.021160956472158432
239,unbalanced_big_small,10,100,2,0.15707963267948966,20,0.75,0.007918310165405274,0.03350798785686493
240,unbalanced_big_small,10,100,2,0.15707963267948966,50,0.25,0.008084831237792968,0.05635892227292061
241,unbalanced_big_small,10,100,2,0.15707963267948966,50,0.5,0.007680659294128418,0.0181936863809824
242,unbalanced_big_small,10,100,2,0.15707963267948966,50,0.75,0.007721061706542969,0.05635892227292061
243,unbalanced_small_big,2,8,5,0.007853981633974483,10,0.25,0.003724479675292969,0.5850815176963806
244,unbalanced_small_big,2,8,5,0.007853981633974483,10,0.5,0.00439157485961914,0.44776907563209534
245,unbalanced_small_big,2,8,5,0.007853981633974483,10,0.75,0.004089045524597168,0.5850815176963806
246,unbalanced_small_big,2,8,5,0.007853981633974483,20,0.25,0.0035467267036437987,0.39843854308128357
247,unbalanced_small_big,2,8,5,0.007853981633974483,20,0.5,0.00345611572265625,0.33686527609825134
248,unbalanced_small_big,2,8,5,0.007853981633974483,20,0.75,0.003192150592803955,0.34584081172943115
249,unbalanced_small_big,2,8,5,0.007853981633974483,50,0.25,0.003136887550354004,0.5850815176963806
250,unbalanced_small_big,2,8,5,0.007853981633974483,50,0.5,0.0029103612899780275,0.32423967123031616
251,unbalanced_small_big,2,8,5,0.007853981633974483,50,0.75,0.002545161247253418,0.5850815176963806
252,unbalanced_small_big,2,8,5,0.031415926535897934,10,0.25,0.0027595996856689454,0.5850815176963806
253,unbalanced_small_big,2,8,5,0.031415926535897934,10,0.5,0.0028681039810180666,0.3350158929824829
254,unbalanced_small_big,2,8,5,0.031415926535897934,10,0.75,0.0028952360153198242,0.5850815176963806
255,unbalanced_small_big,2,8,5,0.031415926535897934,20,0.25,0.002856910228729248,0.4822859764099121
256,unbalanced_small_big,2,8,5,0.031415926535897934,20,0.5,0.002846062183380127,0.47968775033950806
257,unbalanced_small_big,2,8,5,0.031415926535897934,20,0.75,0.002732884883880615,0.40707913041114807
258,unbalanced_small_big,2,8,5,0.031415926535897934,50,0.25,0.0027626228332519533,0.5850815176963806
259,unbalanced_small_big,2,8,5,0.031415926535897934,50,0.5,0.0024910259246826174,0.35524487495422363
260,unbalanced_small_big,2,8,5,0.031415926535897934,50,0.75,0.002463827133178711,0.5850815176963806
261,unbalanced_small_big,2,8,5,0.15707963267948966,10,0.25,0.002732110023498535,0.5850815176963806
262,unbalanced_small_big,2,8,5,0.15707963267948966,10,0.5,0.002692699432373047,0.4753381311893463
263,unbalanced_small_big,2,8,5,0.15707963267948966,10,0.75,0.002796626091003418,0.5850815176963806
264,unbalanced_small_big,2,8,5,0.15707963267948966,20,0.25,0.0026927471160888674,0.35865843296051025
265,unbalanced_small_big,2,8,5,0.15707963267948966,20,0.5,0.002642917633056641,0.35873284935951233
266,unbalanced_small_big,2,8,5,0.15707963267948966,20,0.75,0.0027240395545959474,0.41654929518699646
267,unbalanced_small_big,2,8,5,0.15707963267948966,50,0.25,0.0027886152267456053,0.5850815176963806
268,unbalanced_small_big,2,8,5,0.15707963267948966,50,0.5,0.0025973033905029295,0.41421401500701904
269,unbalanced_small_big,2,8,5,0.15707963267948966,50,0.75,0.002499518394470215,0.5850815176963806
270,unbalanced_small_big,5,8,5,0.007853981633974483,10,0.25,0.004259371757507324,0.5850815176963806
